Comunidad,Año,Trimestre,Delito,Subdelito,Cantidad
CASTILLA Y LEON,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,10.0
CASTILLA Y LEON,2021,2,DELITOS,GRAVES Y MENOS GRAVES,278.0
CASTILLA Y LEON,2021,2,SECUESTRO,-,1.0
CASTILLA Y LEON,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,244.0
CASTILLA Y LEON,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,273.0
CASTILLA Y LEON,2021,2,ROBOS,FUERZA,1573.0
CASTILLA Y LEON,2021,2,HURTOS,-,5602.0
CASTILLA Y LEON,2021,2,SUSTRACCION,VEHICULOS,203.0
CASTILLA Y LEON,2021,2,TRAFICO,DROGAS,232.0
CASTILLA Y LEON,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,24835.0
CASTILLA - LA MANCHA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,4.0
CASTILLA - LA MANCHA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,25.0
CASTILLA - LA MANCHA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,329.0
CASTILLA - LA MANCHA,2021,2,SECUESTRO,-,1.0
CASTILLA - LA MANCHA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,254.0
CASTILLA - LA MANCHA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,393.0
CASTILLA - LA MANCHA,2021,2,ROBOS,FUERZA,2108.0
CASTILLA - LA MANCHA,2021,2,HURTOS,-,4727.0
CASTILLA - LA MANCHA,2021,2,SUSTRACCION,VEHICULOS,254.0
CASTILLA - LA MANCHA,2021,2,TRAFICO,DROGAS,269.0
CASTILLA - LA MANCHA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,22816.0
CATALUNA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,27.0
CATALUNA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,102.0
CATALUNA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,1293.0
CATALUNA,2021,2,SECUESTRO,-,5.0
CATALUNA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,1548.0
CATALUNA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,8858.0
CATALUNA,2021,2,ROBOS,FUERZA,10133.0
CATALUNA,2021,2,HURTOS,-,50052.0
CATALUNA,2021,2,SUSTRACCION,VEHICULOS,2749.0
CATALUNA,2021,2,TRAFICO,DROGAS,1874.0
CATALUNA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,100432.0
COMUNITAT VALENCIANA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,16.0
COMUNITAT VALENCIANA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,55.0
COMUNITAT VALENCIANA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,978.0
COMUNITAT VALENCIANA,2021,2,SECUESTRO,-,3.0
COMUNITAT VALENCIANA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,959.0
COMUNITAT VALENCIANA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,1906.0
COMUNITAT VALENCIANA,2021,2,ROBOS,FUERZA,7172.0
COMUNITAT VALENCIANA,2021,2,HURTOS,-,23867.0
COMUNITAT VALENCIANA,2021,2,SUSTRACCION,VEHICULOS,1116.0
COMUNITAT VALENCIANA,2021,2,TRAFICO,DROGAS,963.0
COMUNITAT VALENCIANA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,63518.0
EXTREMADURA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,2.0
EXTREMADURA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,11.0
EXTREMADURA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,120.0
EXTREMADURA,2021,2,SECUESTRO,-,0.0
EXTREMADURA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,96.0
EXTREMADURA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,108.0
EXTREMADURA,2021,2,ROBOS,FUERZA,645.0
EXTREMADURA,2021,2,HURTOS,-,1999.0
EXTREMADURA,2021,2,SUSTRACCION,VEHICULOS,61.0
EXTREMADURA,2021,2,TRAFICO,DROGAS,136.0
EXTREMADURA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,9266.0
GALICIA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,8.0
GALICIA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,20.0
GALICIA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,365.0
GALICIA,2021,2,SECUESTRO,-,0.0
GALICIA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,324.0
GALICIA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,379.0
GALICIA,2021,2,ROBOS,FUERZA,1429.0
GALICIA,2021,2,HURTOS,-,6269.0
GALICIA,2021,2,SUSTRACCION,VEHICULOS,176.0
GALICIA,2021,2,TRAFICO,DROGAS,232.0
GALICIA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,29497.0
MADRID (COMUNIDAD DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,14.0
MADRID (COMUNIDAD DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,38.0
MADRID (COMUNIDAD DE),2021,2,DELITOS,GRAVES Y MENOS GRAVES,1207.0
MADRID (COMUNIDAD DE),2021,2,SECUESTRO,-,8.0
MADRID (COMUNIDAD DE),2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,1118.0
MADRID (COMUNIDAD DE),2021,2,ROBOS,VIOLENCIA E INTIMIDACION,5527.0
MADRID (COMUNIDAD DE),2021,2,ROBOS,FUERZA,5796.0
MADRID (COMUNIDAD DE),2021,2,HURTOS,-,50293.0
MADRID (COMUNIDAD DE),2021,2,SUSTRACCION,VEHICULOS,3196.0
MADRID (COMUNIDAD DE),2021,2,TRAFICO,DROGAS,1230.0
MADRID (COMUNIDAD DE),2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,94092.0
MURCIA (REGION DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,4.0
MURCIA (REGION DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,19.0
MURCIA (REGION DE),2021,2,DELITOS,GRAVES Y MENOS GRAVES,361.0
MURCIA (REGION DE),2021,2,SECUESTRO,-,1.0
MURCIA (REGION DE),2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,312.0
MURCIA (REGION DE),2021,2,ROBOS,VIOLENCIA E INTIMIDACION,560.0
MURCIA (REGION DE),2021,2,ROBOS,FUERZA,2226.0
MURCIA (REGION DE),2021,2,HURTOS,-,5203.0
MURCIA (REGION DE),2021,2,SUSTRACCION,VEHICULOS,304.0
MURCIA (REGION DE),2021,2,TRAFICO,DROGAS,254.0
MURCIA (REGION DE),2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,17512.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,1.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,11.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,DELITOS,GRAVES Y MENOS GRAVES,116.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,SECUESTRO,-,3.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,110.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,ROBOS,VIOLENCIA E INTIMIDACION,122.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,ROBOS,FUERZA,573.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,HURTOS,-,2468.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,SUSTRACCION,VEHICULOS,60.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,TRAFICO,DROGAS,79.0
NAVARRA (COMUNIDAD FORAL DE),2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,9155.0
PAIS VASCO,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,6.0
PAIS VASCO,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,18.0
PAIS VASCO,2021,2,DELITOS,GRAVES Y MENOS GRAVES,394.0
PAIS VASCO,2021,2,SECUESTRO,-,0.0
PAIS VASCO,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,318.0
PAIS VASCO,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,516.0
PAIS VASCO,2021,2,ROBOS,FUERZA,2742.0
PAIS VASCO,2021,2,HURTOS,-,9549.0
PAIS VASCO,2021,2,SUSTRACCION,VEHICULOS,303.0
PAIS VASCO,2021,2,TRAFICO,DROGAS,283.0
PAIS VASCO,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,25209.0
RIOJA (LA),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,1.0
RIOJA (LA),2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,3.0
RIOJA (LA),2021,2,DELITOS,GRAVES Y MENOS GRAVES,51.0
RIOJA (LA),2021,2,SECUESTRO,-,0.0
RIOJA (LA),2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,48.0
RIOJA (LA),2021,2,ROBOS,VIOLENCIA E INTIMIDACION,66.0
RIOJA (LA),2021,2,ROBOS,FUERZA,228.0
RIOJA (LA),2021,2,HURTOS,-,748.0
RIOJA (LA),2021,2,SUSTRACCION,VEHICULOS,30.0
RIOJA (LA),2021,2,TRAFICO,DROGAS,36.0
RIOJA (LA),2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,2834.0
CIUDAD AUTONOMA DE CEUTA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,0.0
CIUDAD AUTONOMA DE CEUTA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,6.0
CIUDAD AUTONOMA DE CEUTA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,30.0
CIUDAD AUTONOMA DE CEUTA,2021,2,SECUESTRO,-,0.0
CIUDAD AUTONOMA DE CEUTA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,17.0
CIUDAD AUTONOMA DE CEUTA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,94.0
CIUDAD AUTONOMA DE CEUTA,2021,2,ROBOS,FUERZA,33.0
CIUDAD AUTONOMA DE CEUTA,2021,2,HURTOS,-,188.0
CIUDAD AUTONOMA DE CEUTA,2021,2,SUSTRACCION,VEHICULOS,49.0
CIUDAD AUTONOMA DE CEUTA,2021,2,TRAFICO,DROGAS,96.0
CIUDAD AUTONOMA DE CEUTA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,1297.0
CIUDAD AUTONOMA DE MELILLA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,0.0
CIUDAD AUTONOMA DE MELILLA,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,2.0
CIUDAD AUTONOMA DE MELILLA,2021,2,DELITOS,GRAVES Y MENOS GRAVES,53.0
CIUDAD AUTONOMA DE MELILLA,2021,2,SECUESTRO,-,0.0
CIUDAD AUTONOMA DE MELILLA,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,16.0
CIUDAD AUTONOMA DE MELILLA,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,100.0
CIUDAD AUTONOMA DE MELILLA,2021,2,ROBOS,FUERZA,28.0
CIUDAD AUTONOMA DE MELILLA,2021,2,HURTOS,-,306.0
CIUDAD AUTONOMA DE MELILLA,2021,2,SUSTRACCION,VEHICULOS,14.0
CIUDAD AUTONOMA DE MELILLA,2021,2,TRAFICO,DROGAS,172.0
CIUDAD AUTONOMA DE MELILLA,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,1329.0
EN EL EXTRANJERO,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,0.0
EN EL EXTRANJERO,2021,2,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,0.0
EN EL EXTRANJERO,2021,2,DELITOS,GRAVES Y MENOS GRAVES,0.0
EN EL EXTRANJERO,2021,2,SECUESTRO,-,4.0
EN EL EXTRANJERO,2021,2,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,29.0
EN EL EXTRANJERO,2021,2,ROBOS,VIOLENCIA E INTIMIDACION,18.0
EN EL EXTRANJERO,2021,2,ROBOS,FUERZA,6.0
EN EL EXTRANJERO,2021,2,HURTOS,-,184.0
EN EL EXTRANJERO,2021,2,SUSTRACCION,VEHICULOS,25.0
EN EL EXTRANJERO,2021,2,TRAFICO,DROGAS,11.0
EN EL EXTRANJERO,2021,2,RESTO CRIMINALIDAD CONVENCIONAL,-,2909.0
TOTAL NACIONAL,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,208.0
TOTAL NACIONAL,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,744.0
TOTAL NACIONAL,2021,3,DELITOS,GRAVES Y MENOS GRAVES,14332.0
TOTAL NACIONAL,2021,3,SECUESTRO,-,72.0
TOTAL NACIONAL,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,12619.0
TOTAL NACIONAL,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,37299.0
TOTAL NACIONAL,2021,3,ROBOS,FUERZA,75417.0
TOTAL NACIONAL,2021,3,HURTOS,-,349354.0
TOTAL NACIONAL,2021,3,SUSTRACCION,VEHICULOS,19034.0
TOTAL NACIONAL,2021,3,TRAFICO,DROGAS,13962.0
TOTAL NACIONAL,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,896390.0
ANDALUCIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,43.0
ANDALUCIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,162.0
ANDALUCIA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,2605.0
ANDALUCIA,2021,3,SECUESTRO,-,18.0
ANDALUCIA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,2011.0
ANDALUCIA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,4090.0
ANDALUCIA,2021,3,ROBOS,FUERZA,12027.0
ANDALUCIA,2021,3,HURTOS,-,49215.0
ANDALUCIA,2021,3,SUSTRACCION,VEHICULOS,3632.0
ANDALUCIA,2021,3,TRAFICO,DROGAS,3686.0
ANDALUCIA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,152702.0
ARAGON,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,5.0
ARAGON,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,9.0
ARAGON,2021,3,DELITOS,GRAVES Y MENOS GRAVES,341.0
ARAGON,2021,3,SECUESTRO,-,2.0
ARAGON,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,336.0
ARAGON,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,601.0
ARAGON,2021,3,ROBOS,FUERZA,1458.0
ARAGON,2021,3,HURTOS,-,6151.0
ARAGON,2021,3,SUSTRACCION,VEHICULOS,203.0
ARAGON,2021,3,TRAFICO,DROGAS,308.0
ARAGON,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,20464.0
ASTURIAS (PRINCIPADO DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,1.0
ASTURIAS (PRINCIPADO DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,6.0
ASTURIAS (PRINCIPADO DE),2021,3,DELITOS,GRAVES Y MENOS GRAVES,234.0
ASTURIAS (PRINCIPADO DE),2021,3,SECUESTRO,-,0.0
ASTURIAS (PRINCIPADO DE),2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,193.0
ASTURIAS (PRINCIPADO DE),2021,3,ROBOS,VIOLENCIA E INTIMIDACION,192.0
ASTURIAS (PRINCIPADO DE),2021,3,ROBOS,FUERZA,866.0
ASTURIAS (PRINCIPADO DE),2021,3,HURTOS,-,3265.0
ASTURIAS (PRINCIPADO DE),2021,3,SUSTRACCION,VEHICULOS,210.0
ASTURIAS (PRINCIPADO DE),2021,3,TRAFICO,DROGAS,127.0
ASTURIAS (PRINCIPADO DE),2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,13884.0
BALEARS (ILLES),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,5.0
BALEARS (ILLES),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,30.0
BALEARS (ILLES),2021,3,DELITOS,GRAVES Y MENOS GRAVES,552.0
BALEARS (ILLES),2021,3,SECUESTRO,-,4.0
BALEARS (ILLES),2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,588.0
BALEARS (ILLES),2021,3,ROBOS,VIOLENCIA E INTIMIDACION,652.0
BALEARS (ILLES),2021,3,ROBOS,FUERZA,1904.0
BALEARS (ILLES),2021,3,HURTOS,-,12657.0
BALEARS (ILLES),2021,3,SUSTRACCION,VEHICULOS,804.0
BALEARS (ILLES),2021,3,TRAFICO,DROGAS,294.0
BALEARS (ILLES),2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,28862.0
CANARIAS,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,11.0
CANARIAS,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,25.0
CANARIAS,2021,3,DELITOS,GRAVES Y MENOS GRAVES,781.0
CANARIAS,2021,3,SECUESTRO,-,0.0
CANARIAS,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,690.0
CANARIAS,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,916.0
CANARIAS,2021,3,ROBOS,FUERZA,2554.0
CANARIAS,2021,3,HURTOS,-,11923.0
CANARIAS,2021,3,SUSTRACCION,VEHICULOS,724.0
CANARIAS,2021,3,TRAFICO,DROGAS,416.0
CANARIAS,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,41338.0
CANTABRIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,1.0
CANTABRIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,11.0
CANTABRIA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,204.0
CANTABRIA,2021,3,SECUESTRO,-,1.0
CANTABRIA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,103.0
CANTABRIA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,137.0
CANTABRIA,2021,3,ROBOS,FUERZA,1057.0
CANTABRIA,2021,3,HURTOS,-,2731.0
CANTABRIA,2021,3,SUSTRACCION,VEHICULOS,95.0
CANTABRIA,2021,3,TRAFICO,DROGAS,76.0
CANTABRIA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,9760.0
CASTILLA Y LEON,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,13.0
CASTILLA Y LEON,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,19.0
CASTILLA Y LEON,2021,3,DELITOS,GRAVES Y MENOS GRAVES,495.0
CASTILLA Y LEON,2021,3,SECUESTRO,-,2.0
CASTILLA Y LEON,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,382.0
CASTILLA Y LEON,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,443.0
CASTILLA Y LEON,2021,3,ROBOS,FUERZA,2695.0
CASTILLA Y LEON,2021,3,HURTOS,-,9484.0
CASTILLA Y LEON,2021,3,SUSTRACCION,VEHICULOS,314.0
CASTILLA Y LEON,2021,3,TRAFICO,DROGAS,386.0
CASTILLA Y LEON,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,39136.0
CASTILLA - LA MANCHA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,7.0
CASTILLA - LA MANCHA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,44.0
CASTILLA - LA MANCHA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,557.0
CASTILLA - LA MANCHA,2021,3,SECUESTRO,-,1.0
CASTILLA - LA MANCHA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,415.0
CASTILLA - LA MANCHA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,658.0
CASTILLA - LA MANCHA,2021,3,ROBOS,FUERZA,3145.0
CASTILLA - LA MANCHA,2021,3,HURTOS,-,7709.0
CASTILLA - LA MANCHA,2021,3,SUSTRACCION,VEHICULOS,380.0
CASTILLA - LA MANCHA,2021,3,TRAFICO,DROGAS,429.0
CASTILLA - LA MANCHA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,35893.0
CATALUNA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,40.0
CATALUNA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,158.0
CATALUNA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,2250.0
CATALUNA,2021,3,SECUESTRO,-,9.0
CATALUNA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,2458.0
CATALUNA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,14599.0
CATALUNA,2021,3,ROBOS,FUERZA,16098.0
CATALUNA,2021,3,HURTOS,-,83898.0
CATALUNA,2021,3,SUSTRACCION,VEHICULOS,4339.0
CATALUNA,2021,3,TRAFICO,DROGAS,2951.0
CATALUNA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,155789.0
COMUNITAT VALENCIANA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,22.0
COMUNITAT VALENCIANA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,86.0
COMUNITAT VALENCIANA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,1703.0
COMUNITAT VALENCIANA,2021,3,SECUESTRO,-,4.0
COMUNITAT VALENCIANA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,1621.0
COMUNITAT VALENCIANA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,3204.0
COMUNITAT VALENCIANA,2021,3,ROBOS,FUERZA,11493.0
COMUNITAT VALENCIANA,2021,3,HURTOS,-,42056.0
COMUNITAT VALENCIANA,2021,3,SUSTRACCION,VEHICULOS,1829.0
COMUNITAT VALENCIANA,2021,3,TRAFICO,DROGAS,1499.0
COMUNITAT VALENCIANA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,101444.0
EXTREMADURA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,2.0
EXTREMADURA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,13.0
EXTREMADURA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,209.0
EXTREMADURA,2021,3,SECUESTRO,-,0.0
EXTREMADURA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,164.0
EXTREMADURA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,151.0
EXTREMADURA,2021,3,ROBOS,FUERZA,1020.0
EXTREMADURA,2021,3,HURTOS,-,3282.0
EXTREMADURA,2021,3,SUSTRACCION,VEHICULOS,95.0
EXTREMADURA,2021,3,TRAFICO,DROGAS,250.0
EXTREMADURA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,14473.0
GALICIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,14.0
GALICIA,2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,24.0
GALICIA,2021,3,DELITOS,GRAVES Y MENOS GRAVES,656.0
GALICIA,2021,3,SECUESTRO,-,0.0
GALICIA,2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,519.0
GALICIA,2021,3,ROBOS,VIOLENCIA E INTIMIDACION,603.0
GALICIA,2021,3,ROBOS,FUERZA,2565.0
GALICIA,2021,3,HURTOS,-,10798.0
GALICIA,2021,3,SUSTRACCION,VEHICULOS,275.0
GALICIA,2021,3,TRAFICO,DROGAS,352.0
GALICIA,2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,46533.0
MADRID (COMUNIDAD DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,23.0
MADRID (COMUNIDAD DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,60.0
MADRID (COMUNIDAD DE),2021,3,DELITOS,GRAVES Y MENOS GRAVES,1968.0
MADRID (COMUNIDAD DE),2021,3,SECUESTRO,-,12.0
MADRID (COMUNIDAD DE),2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,1796.0
MADRID (COMUNIDAD DE),2021,3,ROBOS,VIOLENCIA E INTIMIDACION,8585.0
MADRID (COMUNIDAD DE),2021,3,ROBOS,FUERZA,9203.0
MADRID (COMUNIDAD DE),2021,3,HURTOS,-,75954.0
MADRID (COMUNIDAD DE),2021,3,SUSTRACCION,VEHICULOS,4897.0
MADRID (COMUNIDAD DE),2021,3,TRAFICO,DROGAS,1853.0
MADRID (COMUNIDAD DE),2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,143984.0
MURCIA (REGION DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,9.0
MURCIA (REGION DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,33.0
MURCIA (REGION DE),2021,3,DELITOS,GRAVES Y MENOS GRAVES,617.0
MURCIA (REGION DE),2021,3,SECUESTRO,-,2.0
MURCIA (REGION DE),2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,481.0
MURCIA (REGION DE),2021,3,ROBOS,VIOLENCIA E INTIMIDACION,929.0
MURCIA (REGION DE),2021,3,ROBOS,FUERZA,3485.0
MURCIA (REGION DE),2021,3,HURTOS,-,8516.0
MURCIA (REGION DE),2021,3,SUSTRACCION,VEHICULOS,476.0
MURCIA (REGION DE),2021,3,TRAFICO,DROGAS,365.0
MURCIA (REGION DE),2021,3,RESTO CRIMINALIDAD CONVENCIONAL,-,27182.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS CONSUMADOS,1.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,HOMICIDIOS,DOLOSOS Y ASESINATOS TENTATIVOS,17.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,DELITOS,GRAVES Y MENOS GRAVES,171.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,SECUESTRO,-,4.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,DELITOS,LIBERTAD E INDEMNIDAD SEXUAL,170.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,ROBOS,VIOLENCIA E INTIMIDACION,207.0
NAVARRA (COMUNIDAD FORAL DE),2021,3,ROBOS,FUERZA,843.0
